genes	logFC.time1h.treatSW	logFC.time2h.treatSW	logFC.time6h.treatSW	logFC.time24h.treatSW	logCPM	F	PValue	FDR
Zfp142	-0.0896080046241024	0.57431858195446	0.282631733630281	-0.0379957410998114	6.1300244573729	4.85359505978587	0.00386475919419756	0.0856431989233675
Ltv1	-0.110135296931337	0.389699546006102	0.333679838398953	0.0158137461786064	5.3531228471344	4.85356933701469	0.00386486929882402	0.0856431989233675
Ins1	-0.160041844130346	-0.00850029493675312	-0.123749779058384	-1.05872720324195	11.5424937398073	4.84691481367928	0.00389346519664875	0.0859520407570924
Fmnl3	0.106802547249687	-0.0450314117575604	-0.638488707540508	-0.048770565787982	4.74413106467777	4.84631631687033	0.00389604799945086	0.0859520407570924
Nr1d2	-0.134327295843905	0.227359974814574	-0.237673253741672	0.299221909866002	7.61653486200195	4.84590541499229	0.00389782228762743	0.0859520407570924
Jakmip2	-0.269853944021255	0.137081342565241	0.603310039322993	-0.215989212480609	4.85234812514347	4.8458126327539	0.00389822304261164	0.0859520407570924
Cd63	-0.0578341057498917	0.197696410889112	0.217106268213699	0.535797657205737	7.44064768520767	4.84515901714121	0.0039010474431491	0.0859520407570924
Ccng2	-0.114460067280675	0.222897082031871	-0.50712382681712	-0.254707531337284	4.65441012285299	4.84230978631239	0.00391338480639806	0.0861256658474143
Fam173b	0.264486795471834	-0.144388198356996	-0.664544082018933	0.368675610170917	3.09981311546043	4.83882351767113	0.00392853669595824	0.0862900615710186
Papss1	-0.139441493911589	0.159494815981585	0.43943702208705	0.118064210049091	6.65160879294546	4.8385367102659	0.00392978596400644	0.0862900615710186
Neurl1b	-0.116360379102596	-0.113011759181772	-0.554438275448985	-0.035357298223097	6.93076369672168	4.83625230324527	0.00393975132218853	0.0864106864910885
Scly	-0.156203674283129	0.390622633196761	0.34797243173175	0.387113385218442	6.71635040639772	4.83404988494833	0.00394938430139629	0.0865237560724269
Eif1a	0.084146987469447	0.749213967498416	0.658453431614441	0.142572816337932	5.84727429551755	4.81953174072886	0.00401351000666292	0.0878290530676643
Rab1	-0.131521682169609	0.231265142878722	0.537840841237519	0.227856185643811	8.46813722497023	4.81505784043835	0.00403349195273458	0.0881664762473872
Irf1	-0.0655685643197014	-0.653699954230588	-0.176721794231209	0.277815544389992	4.61104183163983	4.81071608539818	0.0040529842115869	0.0884924451079025
Disp2	-0.159005739297297	0.00399605577130485	-0.439524915644545	0.12351536769221	8.7506998882219	4.80452295061153	0.00408096062000855	0.0890027111291481
Efr3a	-0.0542503507654979	0.253981136587584	0.346952307812151	-0.016452702291854	7.73665178872227	4.80153188031721	0.00409454525250345	0.0891835082661057
Naga	-0.141691366889169	0.0509861729913588	0.0428415229852277	0.449138257285566	6.05821479770935	4.80066718487073	0.00409848136108792	0.0891835082661057
Sez6l	0.0535491648119743	0.147431477929841	-0.337718275581517	0.333066418512503	7.83204371583693	4.79733956500071	0.00411366607557119	0.0894132391206547
Scnn1b	-0.0370931473869283	-0.285985509936004	-0.635548119375598	-0.115904850022704	5.93573191398478	4.79479107088869	0.00412533564044563	0.0895661354835178
Slc48a1	-0.147523772970348	-0.271758609240862	0.0475786142452929	0.471240460203344	5.56464360191383	4.79362891373271	0.0041306687682103	0.0895812711651265
Asap1	-0.124486166956103	0.196648215750581	-0.149798654662269	-0.354797054330882	8.39312160112198	4.79242148443624	0.00413621736478285	0.0896010405153576
Dlk1	0.287811495200234	0.0854483464936481	0.445135962057549	-0.58557994220402	3.94213601932397	4.78928769426662	0.00415065509136483	0.0898131112322985
Elmo1	-0.119677672429982	0.300120209403283	0.433320591402528	0.264234314264046	5.49983023818853	4.78503920334332	0.00417031343871154	0.0901375465058424
3110043O21Rik	-0.147880364075787	0.195060318787392	0.428825177447733	0.211235054821365	5.03392412514156	4.78215608547798	0.00418371002321935	0.0903260656744889
Alg2	-0.148908998378395	0.266807041082222	0.481642097950412	0.222953256158048	7.80437159154675	4.77100835023461	0.00423593791284106	0.0912847353340346
Agap1	-0.0471799600968955	0.169264845912768	0.536660325408883	0.128765070932022	8.97765180105435	4.77042637603978	0.00423868334813058	0.0912847353340346
Fam110c	-0.587202637966428	0.487654345999081	0.870844906640309	0.024000587571805	2.96767190205808	4.7696632943837	0.004242285997514	0.0912847353340346
Pak3	-0.233075836099044	0.305759473550377	0.595440021351212	-0.13948434217825	6.21706015759125	4.76800436868848	0.00425012925604764	0.0913517771019005
Sv2c	0.256602309810953	0.170950167209313	0.648157872495989	-0.530630569661742	4.8587173497476	4.76501050212669	0.00426432279184438	0.0915008535302037
Xkr5	-0.15664210538895	-1.6193996634302	-0.607699559899142	-0.0368095146897814	2.52365456324423	4.76454468157429	0.00426653568445446	0.0915008535302037
Abce1	-0.130773086034673	0.228323943145264	0.359909043769314	0.200910165839249	7.80531723894305	4.7618270732105	0.00427946995753575	0.0916764944450814
Gaa	-0.0459542839808395	0.236387484033731	0.265624815977223	0.539489473193483	9.17648640156523	4.75823994148681	0.00429660611831847	0.0919416611564428
Snx5	-0.0167607935050102	0.343539329932919	0.426660113761734	0.0111469632033181	6.83386242454605	4.7490428816512	0.00434087356415908	0.0927861724339004
Crls1	-0.175949342730467	0.358815149050511	0.689630766173019	0.511696494023088	4.77010339495959	4.74612310289256	0.00435502763368286	0.0929498317520549
Gmppa	-0.102394770007948	-0.0156806727883804	0.169335652886322	0.473357194574872	6.40760447955142	4.74548019256076	0.00435815078235066	0.0929498317520549
