genes	logFC.time1h.treatTg	logFC.time2h.treatTg	logFC.time6h.treatTg	logFC.time24h.treatTg	logCPM	F	PValue	FDR
Unc119	0.0143915776931534	0.00484084216750411	0.0454791895694392	-0.0966699428368502	3.80736060252722	0.13771874198078	0.967173625698838	1
Zfp572	3.39452682852952	2.46186725428084	5.72912956800111	0	-2.35699670402639	0.137374020234653	0.967191085738725	1
Mrgprh	2.45965500041407	3.84565312822151	2.83160143016498	-1.63687551378561	-2.17675885481025	0.137472476795607	0.967193159618672	1
Gm6607	-0.234841724913632	-0.185067295795263	-0.519354492356878	-1.07213559039467	-1.26339089687554	0.138689370868133	0.967214759772248	1
Mir3101	-0.556229507794928	0.102595293475911	-0.788557629295316	-0.570197483673874	-1.57336269942357	0.13857822855604	0.967323122222202	1
Ceacam15	2.52061077732311	2.38387088016653	2.2498006056949	-2.38400734476847	-2.48210420449429	0.13718503040513	0.967356374971905	1
Sqrdl	0.0562680440129594	0.0262443573570872	-0.00259217714896084	-0.158719078252989	2.73346312651784	0.137256957271746	0.967370579048605	1
Tm6sf1	-0.0309446670624432	0.052579905196429	-0.100881466881072	0.057140516460971	4.00239826257398	0.137078350108101	0.967448381460824	1
Stx2	-0.110200121496665	0.0217986693821713	-0.113439276318277	-0.0294709034532854	4.40684470484981	0.137060832860054	0.967455993740648	1
Macc1	0.283937983640276	1.5130713826562	-0.256399735886988	-0.282074278279735	-2.46061910074091	0.137480923362863	0.9675037214616	1
Fcgr1	1.80720708826946	1.71623020176037	3.06328104922538	2.07131409480961	-1.35036849892951	0.137356011610713	0.967652353807818	1
Lyzl4	0.361491310336658	0.203438402335065	0.56128031295762	-0.0705863597575524	0.408721856526007	0.136646709744582	0.967676478643443	1
Brk1	-0.0169967301998324	-0.0579353238527608	-0.0396847579651947	0.0344698686480675	6.03159289391955	0.136269829499641	0.967794142010338	1
Gm16796	2.06172352980165	2.39380570077719	1.46538244282325	2.07057858270177	-0.781366761986614	0.136863789701126	0.967809370339666	1
Mettl23	0.115849633593375	0.200830305787109	0.131084137726685	0.0505628308389898	3.24166461243195	0.136227234407769	0.96781170813086	1
Coa4	0.0829675428394227	-0.0834011613198537	0.010329378653983	0.206855871045787	2.1126097448877	0.136126535981984	0.967850393758803	1
4930528G23Rik	1.95714700960048	5.23568775951954	2.38389284189738	0	-2.70181916878323	0.135163976872424	0.967891424712758	1
Vmn2r86	2.42338557780406	5.89820349025562	2.25782883111738	1.7442021515766	-2.73794175786046	0.135987837239901	0.967899765241327	1
Dct	2.96150622024978	2.89608645935353	4.07034990683755	0	-1.53251069574085	0.136002045997043	0.967907146528804	1
Il12a	1.54020132942985	2.81201778239025	2.65054549412535	0.139773677902773	-1.52265202370398	0.136371417650781	0.967930606933524	1
E030013I19Rik	2.31857771680034	2.13474394482118	4.65952024904699	3.00902876032235	-2.8724877579395	0.135504991381615	0.967979287693642	1
Apol10b	0.450187614221157	0.122609960188566	0.247493784186543	-0.104696982928428	0.65212026002374	0.135780557627224	0.967994896583752	1
Avpr1a	2.7261440648333	2.91092315355583	6.45658026308621	1.37214244491838	-1.41639377344152	0.135784883065174	0.968022881382695	1
Syce1l	3.63354163485796	3.43560286025714	3.38569833139676	1.741671549986	-1.40899905918571	0.135629136779016	0.968041106951865	1
1700047E10Rik	3.02386195749487	6.14246267238342	5.81997269565363	0	-2.91210301933231	0.135088611865834	0.968141103727508	1
1700054K19Rik	4.73744537861287	3.00722379520136	6.61673819958373	4.30766233163428	-2.7843531383433	0.135160174285608	0.968157851309929	1
E030025P04Rik	2.08403786315729	2.14667197777648	5.41402151287267	2.51100486754711	-2.15330896684139	0.135386063453524	0.968170732109524	1
4930488L21Rik	0.837354938541822	-0.00254706131526361	0.260956012067869	0.444555472890012	-0.168643729888684	0.135562989717184	0.968234561767863	1
Ift57	0.0280467762013876	0.0618772918605766	0.029205763551797	-0.0461028557639573	5.80428447452951	0.135187490078295	0.968254476762133	1
Dhx58	0.0750947922798229	0.11340372885175	0.0108659456691605	-0.119176664312668	2.97381734945007	0.135129375908974	0.96827817581421	1
Saa4	3.53601304251766	2.08936773519028	3.92132390425563	0	-1.63189251892523	0.134985308481083	0.968292065730969	1
Mir6391	2.89057000983141	6.0655544089967	1.84721075011822	2.84585813808172	-3.05885538524325	0.134357418516144	0.968327554604779	1
Taar1	0.0982792007659308	0.139032484707994	-0.0983618431071626	-0.0461415577511696	2.44174670692317	0.134980517036485	0.968339567134086	1
Tmem247	6.82569925987473	3.99644740188215	5.7293047635869	1.741671549986	-2.25624012004198	0.134441433745015	0.968343053681689	1
Arhgap20os	6.2259337882537	2.67411413080088	3.70267792130305	3.37860234400817	-2.26021321320503	0.134785631582814	0.968345205677942	1
Tmem240	0.680636367022886	0.488338422802866	0.480193060125533	0.675265594078682	0.402653682261947	0.134993023073978	0.968363677982756	1
4930415F15Rik	2.23921438767118	2.55177835084535	3.62760514512795	-1.63685975605322	-2.74845221463131	0.134568175350994	0.968416075393519	1
Gsdmc	2.60157690784887	3.03363050188455	5.23232858119273	1.74164852613643	-1.50306543964189	0.134772133395605	0.968440299887587	1
Metrnl	0.221792732418304	0.115146837306527	0.29115549926892	0.493670543325302	1.16460577093376	0.134694712342242	0.968446851439455	1
Cd207	7.39380154778747	3.6676363615547	6.06520070452435	3.37854706377162	-1.84518796570953	0.134043624425907	0.968493616744966	1
Gm5334	3.08541887999964	3.99209251843602	5.98828989502397	0	-2.90867076978599	0.133806036537923	0.968642753865753	1
Mrgprx1	5.04838519011663	2.74281055554794	5.29145955776611	0	-2.92402782029313	0.133563715247929	0.968707330456641	1
D7Ertd143e	1.69270706569051	1.52883849903701	4.44685718776961	3.67245554704728	-2.28141996797137	0.134134322149529	0.968722912988683	1
Gm5144	3.13455015424532	2.95480130409857	6.13742633144202	1.7442021515766	-2.43814782415774	0.133750107419406	0.96874155901525	1
Casp12	1.59584683816182	1.39850406199829	2.61929266814994	0.98138226020266	-1.97194190468854	0.134745607751674	0.968770646902887	1
Gm6634	5.18137137237326	2.94142815603534	4.65987084532751	0	-3.05405429346911	0.132994339192727	0.96888964211351	1
Ms4a2	1.76019104267804	1.8205011826758	1.70945911726894	0.595492197829105	-1.94934991058562	0.134375621026051	0.968947189588748	1
Mroh9	1.32011464838571	2.26113694494847	2.35808358084826	3.23100772342045	-1.89960017319395	0.134150195823832	0.968952158333496	1
1700019A02Rik	0.0649564764171921	-0.767873811902838	0.00765371234798879	-0.36736175393394	-1.34922906723714	0.134470649831943	0.969040780385985	1
Gm7538	2.85339282650849	4.40087491362925	5.42909596096764	3.67245554704728	-1.8753552270434	0.132791787450122	0.969093854637757	1
Gdap10	-0.146559599539031	0.0711689846185567	0.0562719996469117	0.243071441917181	3.3115630504729	0.133188090499011	0.969097502490947	1
Ggta1	3.00263310176716	2.98832353874119	3.37245031501193	2.9216469123678	-1.01232962004981	0.132831943737262	0.969460507804416	1
Defa-rs1	5.04838519011663	5.89835917176772	1.32460053914375	0	-3.28956444651114	0.130763419881613	0.969673301664549	1
Defb26	3.40936047077097	3.32463773573136	7.19754637717358	2.51099406412549	-2.67569909975976	0.13085595652251	0.969688384559048	1
Prpf4	-0.0481310786517232	0.0509609304149448	-0.0524962264771731	-0.000239911774629321	5.87593910401879	0.131335537516885	0.969871723089679	1
Vps51	0.0321918856013964	0.0460087891415761	-0.0434452274961921	-0.0544435472392644	5.22737418048336	0.131142782419123	0.969951762274853	1
Nat14	0.0298034499899134	0.0718497779905328	-0.0202095449955968	0.115432076311016	3.89527148712631	0.130982327289845	0.970018157391957	1
Gm8580	2.47286822245573	2.21675598903651	2.13926232870352	1.9066112319794	-1.69333538418607	0.131701035202251	0.970027321037901	1
6330549D23Rik	0.215488027540498	-0.105912459993606	-0.110187775466453	0.246664606698293	1.12498729267801	0.130747269885009	0.970100152056275	1
Kcnk3	0.224048029118659	-0.0133111200880268	-0.0127899528215383	0.0324428368604021	2.54711983342018	0.13039235855627	0.970260638940525	1
Mrgprx2	-0.058929115150879	0.536766041455954	-0.231116308321122	0.24816256992397	0.0628717781587788	0.130454169340081	0.97031349972843	1
Sycn	4.58432760942831	2.50314713743447	4.67678492746504	1.7442021515766	-2.13388867092408	0.129620677237666	0.970449545297738	1
C330024C12Rik	6.74228474494401	3.68416652247148	6.76327561231861	2.48829156582347	-2.16554139147789	0.129518979149501	0.970488052921707	1
Pih1d2	0.12671520415367	0.176937560532013	0.0618168930908508	0.285918630651613	1.8831670007883	0.129811705156813	0.97049552424741	1
4933431G14Rik	6.0962560485929	3.43068085302675	5.98723911913548	3.91650124230884	-2.57037064101507	0.129300520630018	0.970624913440854	1
5033428I22Rik	3.03512612938635	5.66449831469322	5.72947998035976	3.67259373170427	-2.23437882645245	0.128893572904167	0.97070640540585	1
Mir3470b	0.842805212021983	-0.109024330944542	0.510953759811841	0.00357019333449594	-1.09599405250208	0.130308120472638	0.970738753345802	1
4921531P14Rik	0.889881813373429	3.23373422447881	0	0	-3.01712903573161	0.128354126035898	0.970741661265052	1
8430429K09Rik	-0.0516226806495853	0.121049436966224	-0.0739539138846345	0.0788957920699721	2.89132085498992	0.129225177959393	0.970742518683738	1
Mettl24	2.67754106737545	3.27240931724978	2.8890549355784	2.03557463424472	-1.20245770150195	0.129548608462265	0.970768508180948	1
Zfp575	0.29394765352516	0.167432897385881	0.335399572130335	0.295452131664211	1.8295543777576	0.12898095630556	0.970836694584576	1
1700006H21Rik	2.3896555306299	4.48311074215509	5.0099091890997	4.12531204599635	-2.36881494075315	0.128374476630045	0.970978957533601	1
A330093E20Rik	2.06486454123744	2.42018919102178	4.19689180619696	0.126997522778643	-2.55990777090457	0.128302932066437	0.971018331329336	1
Olfr139	5.41676315599253	2.95488661660515	5.29145955776611	0	-2.82451226341299	0.127944664491068	0.971064165279313	1
Csmd2os	2.74110400127309	4.76744028921954	5.29110905337439	0	-2.30655620389233	0.127795014464776	0.971158753344714	1
Ltb	1.68388563526699	1.74535953289583	2.89564314754711	2.59546976371991	-0.881626778134351	0.128603998076028	0.971181633910722	1
Olfr643	5.30345099193583	2.94156394648578	5.29145955776611	0	-2.96732908946687	0.127673948638483	0.971181975963677	1
Ints7	-0.0630528164815806	-0.051422635494575	-0.0241940301114786	0.00814735222579006	7.22774285910897	0.128025192201489	0.971234942597818	1
Olfr450	4.09104144483245	3.34172031412576	5.98719610612213	0	-2.73612836867139	0.127162514884219	0.971246357005685	1
Mir320	3.89366774348717	1.95731780147921	3.8634901782197	3.67242855216424	-2.66575064538837	0.127917992735619	0.971262078782372	1
Ccdc24	-0.4709044457694	-0.177726559075443	-0.0602138964849416	-0.246242381748631	1.38370853022598	0.127845533900456	0.971296530293239	1
Tbc1d21	3.89487768395326	3.92519143995203	5.8206431914863	1.59546932204162	-1.62380052142003	0.12766255231079	0.971333855599499	1
Ankk1	4.65939958602157	3.61265353378648	5.7850444665585	5.78272723075551	-1.15162371812398	0.127663176476027	0.971334398304814	1
Tff1	5.04867386860412	3.62618346162687	4.44685718776961	1.74419674895374	-2.4122545596953	0.126693156000587	0.971422054740928	1
Olfr1042	2.92659584507907	5.7094102371577	7.16262366452005	0	-2.64691067116448	0.126853822694922	0.971512479640388	1
Nppb	2.85585338730065	2.58941822873708	5.52677899556747	3.00902876032235	-2.59312009218525	0.127109118328852	0.971528512268904	1
Gkn1	6.28638511295598	3.32167882631173	3.89439768284881	2.48828616862776	-2.38342889341799	0.126652202101739	0.97157399900615	1
Fam26d	0.980715485776337	1.04420437908216	1.89549134665584	1.87307239483274	-1.87735175712079	0.127911757739164	0.971625027274032	1
Slamf7	2.37170553686352	2.47808193623212	4.40152162561094	4.30752419872854	-1.50350078662978	0.127339880362756	0.971629942624969	1
Snord71	0.596217677312883	0.331799121549874	-0.695055219737626	0.195023259458022	-1.47744402103969	0.127946887713679	0.971703947764227	1
Purg	-0.0685151934589447	-0.0958833250266188	0.0694321843749536	-0.0136124323819447	4.00445017459536	0.126652039410654	0.971792888949064	1
Apol7d	1.71118980244668	3.72233699301689	2.00928725704095	0	-2.05164527923685	0.126748500855042	0.971794574263251	1
Gm38670	-0.00672823139451992	0.429598501756102	-0.0706146055454296	-0.234815402645223	0.211005484634818	0.126721110437561	0.971811766982356	1
Clec4n	3.06314207876985	3.99657280841557	6.20647835366813	0	-2.40780658426744	0.125638923845386	0.9720231627857	1
Crx	3.65078292593084	2.36577978539264	3.91229103886851	2.48241758757646	-1.23210215738835	0.126184310663428	0.972082278600751	1
Got1l1	5.00989323023775	3.38954664400147	2.2555140002345	0.107321235168127	-1.91656738776843	0.125658815795973	0.972084659539196	1
Olfr631	4.90081571933992	3.18446065157678	4.8450297634283	0	-2.75094802204076	0.125097906807853	0.972086036638964	1
Olfr448	5.04867386860412	3.17953664598723	6.06432560292666	3.00902876032235	-2.77803791762629	0.12553627113071	0.972086282419593	1
Bcas3os1	1.53189423814589	2.76330075368494	1.151280788032	0.107325213492144	-1.72749401593431	0.126223076142563	0.972115696667921	1
G0s2	2.74041057168646	1.91149927520455	4.47454946466183	1.74115576194375	-2.01405808157349	0.1260424790463	0.972133737455003	1
Fbxw26	4.31031584743407	3.23369919209063	6.80869692262225	3.00911169341404	-2.24458684152901	0.125347285602874	0.972153559463668	1
Prss33	5.40036623338465	3.11536225788579	4.57023276982747	2.67078681784867	-1.54551397436987	0.12549004696221	0.972177550062033	1
Ifi44l	1.42749671444984	2.80581599290854	3.51124438603149	0	-2.72135155464055	0.125388959066293	0.972194997351054	1
Gm6904	6.02657974229945	6.84090577140507	4.1084064752759	0	-2.42146973037895	0.124926656995396	0.972286188601327	1
Olfr984	5.61931808544315	2.45355110025367	2.15927314282829	0	-2.90313156839798	0.124583293462124	0.972307934298448	1
BC051665	2.2928217565109	3.90258511401334	4.43633587001112	0	-2.27157158382956	0.124990039560687	0.972370913807368	1
Gsdma3	3.94750334308578	4.06649716766541	2.25714676420462	1.59546647422773	-1.72087673012313	0.125175369881259	0.97238350577365	1
Zfp706	-0.0275063537394909	0.0104725279073785	-0.0602467770812541	0.0118096082828773	7.27515514696935	0.125153460677223	0.972397214552172	1
Olfr213	3.20113713350547	6.28467685103867	6.51117878479928	0	-2.7134762769672	0.124683611347816	0.97244498209712	1
Tssk6	0.566619908125449	0.101724613865291	0.645669108442763	0.266112176325607	0.312794695870699	0.124954220369041	0.972519695757683	1
1700008P02Rik	0.328300816456906	0.905465660333374	-2.90755553691544	0	-3.14435075007458	0.124263241609878	0.972553290972468	1
Teddm2	6.78330839558337	3.67649404531413	3.36598359688235	3.37854706377162	-2.18424626155231	0.124170524440119	0.972638926168961	1
Mir3074-1	1.19547125864801	1.6441542759736	0.812484068404324	2.27979152782237	-2.47848209697091	0.124879851071531	0.972753684123292	1
Cyp2d34	3.35364470364315	3.97215726227518	6.85260299129535	2.67078681784867	-1.25616383859614	0.124141041572489	0.972771537891201	1
Olfr18	0.675905217209496	1.44416270719506	2.98810444739019	0.139770830475716	-2.77061767102722	0.124359626867983	0.97284375452533	1
Gm7056	1.7112836414885	4.05719499856318	3.11081813736315	3.00901255792511	-2.51818567613752	0.123297670676322	0.972975237958493	1
Mcmdc2	-0.17364012790306	0.351476962840736	0.458784587734838	0.461861992419295	-0.303404304849305	0.124117097963125	0.972995760961877	1
Gm3258	0.461074614189468	0.382009939986019	-0.226014505100059	0.508952832837865	-1.13720316561841	0.124422154493589	0.973055868315121	1
Msrb2	0.0876025209401151	0.141518728702959	0.0696590248171632	0.319858982800394	1.51880381444195	0.123477282495596	0.973056352276872	1
AY761184	5.18219219669405	2.62393488555003	4.84546735570795	0	-2.98227950947072	0.122477984100988	0.97323586595572	1
Ms4a6b	5.30413049299169	7.24089090377427	6.51096006446477	3.10996908714002	-2.4542221815829	0.122819277308999	0.973248554711846	1
Rnase6	2.82188266487322	2.05643566964405	3.51124438603149	0	-2.81685567882575	0.122497769199678	0.973271962262856	1
Pira2	2.5237409036989	7.58189105474679	4.44685718776961	1.7442021515766	-2.72896521607926	0.121432106411569	0.973319576492794	1
Lcn9	6.60487551658178	4.02695515221015	6.66791059697596	4.12517390112379	-2.15890520323191	0.122443429227992	0.973334579521211	1
Gm13090	5.95438701805968	3.06536142009654	3.49023457964227	0.107325213492144	-2.4644048997196	0.122560909625905	0.973344154995826	1
1700084C01Rik	2.29342695767854	1.28683924527379	2.42979820392772	3.34286841937314	-2.13713003127234	0.122998307254916	0.973386149916705	1
Nlrp2	3.35878365452525	3.155998821391	5.63160559931717	4.74684460092563	-2.33561041920202	0.122587686972292	0.97341820504073	1
Skint9	1.69916984557989	0.593912160146564	0.248719845260952	1.28844280326187	-2.57404976646829	0.123094519979837	0.973469954787642	1
Gm14634	-0.336069600792543	-0.305930307466183	-0.0396467940185155	-0.285947073617859	1.28293073686791	0.12239030725978	0.973484349712336	1
5430437J10Rik	3.74878928572904	2.6541910586132	4.44615603435071	2.51100486754711	-2.71667193457076	0.121846166469848	0.973509791195681	1
Olfr1102	3.40918505748459	2.87524032360228	5.52612273888584	0	-3.10810696714551	0.121448084563495	0.973546423135403	1
Olfr1143	0.0827076853598107	0.0151554135271249	1.44286025067345	-0.0823749332961433	-2.24267718552413	0.123190418514315	0.973566523378669	1
Akap14	2.63483842271819	3.41508800243549	1.93790809248437	1.53246690716069	-2.36495868458267	0.122058055177746	0.973592154244995	1
Dlx6os1	3.24631901714221	1.94471812203914	3.534198076572	4.46949012683111	-2.35814174537428	0.122284015794112	0.973610359899302	1
Tnfrsf25	0.342281761124593	0.408853077571533	-0.153058195891694	0.181137692655581	1.26161457403103	0.122057233939111	0.973618184116204	1
Dppa3	2.33881388815692	2.44034162971401	5.0099091890997	0.625021415553887	-2.18602214803321	0.12181657243427	0.973702043152556	1
Vmn2r54	7.27838449352736	4.59488989602045	6.56526304087126	3.23100914771929	-1.66479325583897	0.121564083962462	0.973707228366237	1
1700099I09Rik	4.90133098613209	1.79200632134149	2.4296523251031	0	-2.79876905471175	0.121456689849321	0.973711046659407	1
Vmn2r107	5.70986836110428	3.52053978315305	2.23089004704022	1.7442021515766	-2.83663692395097	0.12087974249958	0.973780957030493	1
Zfp92	-0.066216319642606	-0.0816181439259844	0.130411009085126	-0.207245295899235	1.79147570921985	0.12162638290244	0.973791900046262	1
Chpt1	0.0196374291200384	0.104030834288013	0.0743538807488261	-0.031009153891893	4.40320554241418	0.121536122487114	0.973833848235225	1
Nono	-0.0696959574757527	-0.0063198690821534	-0.0542661869310656	0.00418815022270802	9.19521161989916	0.121295545552958	0.973928405486879	1
Nlrp5	3.7328706132628	3.47930019648928	4.64006609054947	-1.63687551378561	-1.31929647656855	0.120852429352719	0.973976817179034	1
Defb22	3.80300334847862	2.70255304099292	5.18915693742275	3.37854706377162	-2.43007875444391	0.120914357201921	0.973989702723769	1
Cldn11	0.196003407318308	0.274645751319181	0.23555721926746	0.171370648944736	4.66798926423139	0.121092345251171	0.974008012856292	1
Cyp3a11	1.93992431992925	2.26820257909657	2.23089377460237	-0.639812019917239	-2.40127618163642	0.120927031296203	0.974014963693405	1
Dsg1a	2.99521816549915	2.67056296205297	3.49057338814456	0.595382810069765	-1.30867342806488	0.120985030161899	0.974141364866852	1
2310015D24Rik	2.74067419199529	3.73545618651193	3.56349858548627	0.504799649718661	-1.66472908566535	0.120600611199322	0.974168182533071	1
Ms4a8a	5.61923896461778	3.23357436056284	5.90705920529293	2.79628370757793	-2.5491755371332	0.120591863951547	0.974242646602168	1
Gm10377	4.90113852967634	2.85259326493683	4.65987084532751	3.00902876032235	-2.94745176689948	0.119843133711189	0.974244219357777	1
Trio	-0.0153602795830108	-0.107422338155836	-0.0414949338137824	-0.0172195444104946	7.74588291513894	0.120216027612046	0.974350572115403	1
Gm20362	3.79023737264871	3.28544666311538	6.20650759090285	1.74419674895374	-2.84239627474598	0.118968299396629	0.974542690187083	1
Khdc1a	4.55233169766477	1.66853555882935	1.1731599410126	0	-2.763850688996	0.118938523198542	0.974675464141312	1
Sema6c	0.329306225443284	0.142973413322936	0.154359383150808	0.0261514835138813	2.79622329742256	0.119375430200825	0.974676197464587	1
Grk4	0.0434781680031178	0.286756517222989	0.368865072325566	0.183596350521948	1.30648082188594	0.118924667981121	0.974839094544405	1
Tyrobp	5.51978885800734	4.1269854990314	6.39669049297808	2.27962033040698	-1.7805832944351	0.118156249783071	0.974972051061179	1
Kank4os	1.08415947412387	-0.0777786440379331	0.61817148050249	0.0542791099490963	-1.51502199121695	0.119561945924421	0.975039037818935	1
Rcbtb2	0.00993767232575782	-0.0549887472137312	0.0662979140794698	0.0410356243414057	4.44473662010519	0.118439757610209	0.975039076276232	1
Mup6	2.92122746107731	2.27515729318147	4.54307656992377	3.37865762636038	-2.84612989391228	0.118088799065596	0.975071026872035	1
Peg10	2.26227130984845	2.83731463087623	3.69519084840353	2.30621303476626	-0.736636243108719	0.118615040311915	0.975114754127542	1
Adam4	-0.194203299686277	0.232777293727492	-0.314869224603744	0.00887294004672051	0.501671193165322	0.118041325654446	0.975196636156948	1
Stfa2l1	4.09123395621317	1.6774323658649	4.40104042045254	0	-3.12144628723155	0.117151321277193	0.975226761554814	1
Gm16070	2.2852867808716	2.41830078761108	1.96152940864256	1.74419674895374	-2.12053727162583	0.118200513667377	0.975234728636703	1
Hmga2-ps1	3.14260039909089	2.44087983974155	2.01294336495206	-1.63687693808445	-2.03584546593828	0.117667140439603	0.975333900401116	1
Mir3473a	0.451020316571973	1.1313574826474	2.38390029454252	0.994536870796713	-2.38108700777698	0.118082568820894	0.97536228899251	1
Reg3b	-0.207439935563107	1.16933712895133	2.98810444739019	0	-3.0923911661433	0.116546407521073	0.975486393471423	1
Olfr140	5.79622557960891	2.81796434668207	5.41402151287267	3.00902876032235	-2.95233718200138	0.116525370422071	0.97565199358951	1
Pcdhgb8	0.29362797696281	-0.0484882872294582	0.386821914309582	-0.0684593916329864	0.663972567445258	0.116709300240827	0.975695680615148	1
4933417O13Rik	2.03441370713745	2.85342979551887	3.66300055273273	3.00902876032235	-1.70724602419482	0.116800436509397	0.975704283890602	1
Gm5803	0.744013631955765	0.795171597866831	1.32209917494232	0.725658043085462	-1.2504882373841	0.117665071140381	0.975730938950348	1
Clrn3	5.79651410896467	3.47060615588472	2.24420169354727	1.74114894066566	-2.32193275298168	0.116328568127328	0.975731759689992	1
Exosc7	-0.00669590723169458	0.138322797906835	0.0175406595107895	0.0427205444500875	4.1925957458477	0.116495429271014	0.975784074388815	1
Defb29	3.27075532078221	3.73321373449869	6.27305800580765	3.00901255792511	-2.55926367776863	0.115868297704314	0.97593290849587	1
Gzmm	0.155563737796094	0.0834972967815255	0.123648156905973	-0.248188682249216	1.62180232663621	0.115986689574384	0.97596941416232	1
Tcl1b2	6.16293852117047	4.23836046090854	7.16367312744572	4.30743053270664	-1.90012491017914	0.115559201361625	0.976007352295761	1
Psg25	1.38688489791575	2.27809115749519	3.96827691935884	1.43383059907278	-1.82961083288706	0.116006085830335	0.976092602815084	1
EU599041	0.722925072275257	1.13468482228995	1.54370374080018	1.03458409419402	-1.67116247811881	0.11657938790234	0.976128003088363	1
Nup133	0.0276542737707187	0.0843568948315314	0.0585107360341202	0.00334967428315415	6.143459442032	0.115483807052172	0.976168197351482	1
4930567J20Rik	2.52075868741643	2.74267041802212	4.65969553655886	4.46924152813452	-2.78638535135758	0.115179212964274	0.976235419940364	1
Oas1f	6.605118765486	3.82606875838881	5.98828989502397	3.37854706377162	-1.77427728945635	0.114875256380527	0.976275218436148	1
Mir33	1.94118617600948	1.11055440434712	0	0.874129353761495	-2.54438987822287	0.11553413177097	0.976278347919654	1
Fbxw19	5.79596498935882	3.83135489640786	5.52577158055185	3.37852546422089	-2.59162468900283	0.114698373943534	0.976315043486982	1
Gm12440	2.99796821993145	1.61375997853147	3.51124438603149	0	-2.83743291921865	0.114685213704374	0.976324681139798	1
Prh1	4.26616002612504	2.90474035325763	3.57181855051176	0	-2.25872007148309	0.114459923383897	0.976424573044747	1
BC068281	0.130360062707255	0.0325202694026204	0.173720476811998	0.0308126290467463	3.15521842852051	0.114492236846394	0.976541650573632	1
Gm3776	3.40947384647671	4.62187491621006	5.81997269565363	1.74166075017027	-2.91209477158229	0.113586077420287	0.976610606286237	1
Gm17455	3.1416047719309	3.31125999728063	6.39756542478915	0	-1.84137946534618	0.113753448710673	0.976702933881353	1
Trim10	4.01274500485769	5.49372216269217	4.29122562822454	4.12528441596577	-1.41595633619767	0.113529926166429	0.976736026158894	1
Htr1f	3.3946976925726	3.04085050924676	3.98154623703914	5.8428427873356	-2.06720555151937	0.113983195878972	0.976758586191969	1
Cxcr2	2.51868243530893	2.34770336243031	4.42342738225345	2.03557860896283	-1.52067112963394	0.113961686740551	0.976781171950735	1
Cd209c	4.34016916288007	6.69504781567171	4.06864527278157	6.29608347000874	-2.34234536077691	0.113462037284973	0.976802038545322	1
Armcx4	-0.0585840439550903	-0.0257429308351078	0.0458005598007873	0.0755961526054948	6.68791950049965	0.113385123651162	0.976956876861302	1
Olfr554	2.85599215288323	2.96310482192234	5.82019139608901	0	-2.55255516097124	0.113015011573446	0.976990242085663	1
Gm1110	2.69849932072241	3.47060414711937	3.42436783239947	4.36770832508222	-0.557332483700821	0.113408367004314	0.977081329158846	1
Il9	1.63922578286852	3.69823780036461	4.1967164744745	1.7442021515766	-3.01816226284106	0.111703533925819	0.977279172112074	1
Il1f10	2.20626785325992	4.94090320196673	4.44685718776961	0	-2.82515764468777	0.111587035861726	0.977341176997483	1
H2-M10.4	3.84444764950566	2.38367048171785	3.40461628119156	2.13580855399054	-2.14565885496081	0.112541907769341	0.977362693275239	1
Phlda3	0.714846182519062	0.396626852287023	0.519480010070236	0.600441675340503	0.458251971832773	0.11220667596443	0.97741950064016	1
Zc3h12d	0.368694927042844	0.227089046165963	0.0872700781456728	-0.0733581068231666	1.33743540969426	0.112083070922504	0.977431750666446	1
Iqcj	1.45483435619286	1.53056725785671	2.53338417038837	0.139907263753688	-2.09786617478663	0.112213864795553	0.977525938617234	1
Mir7-1	-0.206464199552626	-0.318083900789906	-0.382173958933252	-0.300261519763861	1.38955571198754	0.111133941520279	0.977783411345148	1
Speer8-ps1	-0.0110895072654787	0.191355131082653	-0.166403427942339	0.234853511415939	0.881894716781774	0.110981921651006	0.977839923656167	1
Idi2	1.71110979463071	2.96343392618528	4.19689180619696	2.67056581153247	-2.7115371220843	0.110595181714679	0.977877986452856	1
Mrgprb8	5.30429502416399	6.58954285426432	2.23071470384766	0	-3.04620988180085	0.109941268572669	0.977915557661698	1
Gm5150	-1.17605941280515	0.189414397945861	2.15927314282829	0	-2.92541719717659	0.110585037720922	0.977917555158564	1
Ttc30a1	0.165724424061485	0.326864643129033	0.0135863987483633	0.0638543435277395	1.69839123583924	0.110654761185162	0.977958323677556	1
1700096J18Rik	3.63083448936784	1.92274484729988	2.24419796661223	3.67243935005695	-2.66882972538998	0.110482111978442	0.977976961077311	1
Uncx	2.99996629448278	2.98782304847696	4.7310764289936	3.64377823695585	-0.496203664993144	0.110600292829372	0.978036254529317	1
Gm10714	5.04783585895732	2.19295234439674	2.99636693708107	0	-2.8168467144115	0.109796270485849	0.97809710116755	1
Sult2a8	0.786829698588217	1.83212708740817	2.53338789795052	0	-2.35022652971412	0.110397491226962	0.978110934407676	1
Kctd4	2.70901417881213	3.5234717159382	5.41402151287267	4.46924152813452	-2.80425665921025	0.110015298369024	0.97816367910817	1
Olfr120	2.8905871172583	3.52052101480881	6.71630694648775	0	-2.67105580843359	0.109129326166741	0.978177503904017	1
Gm906	4.90142722396861	2.24158824090957	2.04859144758911	0.107326637790984	-2.24556749763518	0.109775444119476	0.97827644541329	1
Cd5l	3.17138690754385	3.41416861530914	6.3373284816138	2.67078539354983	-1.77491622334731	0.109414775276303	0.978398491395991	1
